(7, 5, 0)
(7, 5, 4)
(7, 5, 5)
(7, 5, 11)
(7, 5, 25)
(7, 6, 0)
(7, 6, 2)
(7, 6, 8)
(7, 6, 10)
(7, 6, 15)
(7, 6, 16)
(7, 6, 26)
(7, 7, 0)
(7, 7, 1)
(7, 7, 7)
(7, 7, 13)
(7, 7, 19)
(7, 7, 23)
(7, 8, 0)
(7, 8, 4)
(7, 8, 6)
(7, 8, 12)
(7, 9, 0)
(7, 9, 3)
(7, 9, 9)
(7, 9, 10)
(7, 9, 20)
(7, 10, 0)
(7, 10, 8)
(7, 11, 0)
(7, 11, 5)
(7, 11, 6)
(7, 11, 16)
(7, 12, 3)
(7, 12, 11)
(7, 12, 15)
(7, 13, 8)
(7, 14, 7)
(7, 15, 15)
(8, 0, 0)
(8, 0, 1)
(8, 0, 2)
(8, 0, 4)
(8, 0, 5)
(8, 0, 7)
(8, 0, 9)
(8, 0, 10)
(8, 0, 11)
(8, 0, 13)
(8, 0, 15)
(8, 1, 0)
(8, 1, 4)
(8, 1, 6)
(8, 1, 8)
(8, 1, 14)
(8, 2, 0)
(8, 2, 3)
(8, 2, 7)
(8, 3, 0)
(8, 3, 2)
(8, 3, 4)
(8, 3, 5)
(8, 3, 12)
(8, 3, 18)
(8, 4, 0)
(8, 4, 3)
(8, 4, 9)
(8, 4, 10)
(8, 4, 15)
(8, 4, 16)
(8, 5, 0)
(8, 5, 1)
(8, 5, 7)
(8, 5, 14)
(8, 5, 20)
(8, 6, 0)
(8, 6, 5)
(8, 6, 6)
(8, 6, 12)
(8, 6, 18)
(8, 7, 0)
(8, 7, 3)
(8, 7, 9)
(8, 7, 11)
(8, 7, 16)
(8, 7, 17)
(8, 7, 23)
(8, 8, 0)
(8, 8, 2)
(8, 8, 8)
(8, 8, 20)
(8, 8, 26)
(8, 9, 0)
(8, 9, 5)
(8, 9, 7)
(8, 9, 13)
(8, 9, 23)
(8, 10, 0)
(8, 10, 4)
(8, 10, 10)
(8, 10, 11)
(8, 10, 18)
(8, 11, 0)
(8, 11, 2)
(8, 11, 9)
(8, 11, 15)
(8, 12, 0)
(8, 12, 6)
(8, 12, 17)
(8, 13, 0)
(8, 13, 14)
(9, 0, 0)
(9, 0, 1)
(9, 0, 3)
(9, 0, 5)
(9, 0, 6)
(9, 0, 9)
(9, 0, 10)
(9, 0, 11)
(9, 0, 17)
(9, 0, 18)
(9, 1, 0)
(9, 1, 1)
(9, 1, 2)
(9, 1, 8)
(9, 1, 11)
(9, 1, 12)
(9, 1, 18)
(9, 2, 0)
(9, 2, 5)
(9, 2, 7)
(9, 2, 9)
(9, 3, 0)
(9, 3, 4)
(9, 3, 8)
(9, 3, 14)
(9, 3, 20)
(9, 3, 22)
(9, 4, 0)
(9, 4, 1)
(9, 4, 3)
(9, 4, 5)
(9, 4, 6)
(9, 4, 13)
(9, 5, 0)
(9, 5, 4)
(9, 5, 10)
(9, 5, 11)
(9, 5, 16)
(9, 6, 0)
(9, 6, 1)
(9, 6, 2)
(9, 6, 8)
(9, 6, 15)
(9, 6, 21)
(9, 7, 0)
(9, 7, 6)
(9, 7, 7)
(9, 7, 13)
(9, 8, 0)
(9, 8, 4)
(9, 8, 10)
(9, 8, 12)
(9, 8, 18)
(9, 9, 0)
(9, 9, 3)
(9, 9, 9)
(9, 9, 15)
(9, 10, 0)
(9, 10, 1)
(9, 10, 6)
(9, 10, 8)
(9, 10, 14)
(9, 10, 20)
(9, 11, 0)
(9, 11, 5)
(9, 11, 12)
(9, 12, 0)
(9, 12, 3)
(9, 12, 16)
(9, 12, 20)
(9, 13, 0)
(9, 13, 1)
(9, 13, 2)
(9, 13, 7)
(9, 13, 8)
(9, 13, 14)
(9, 13, 18)
(9, 15, 0)
(10, 0, 0)
(10, 0, 1)
(10, 0, 4)
(10, 0, 6)
(10, 0, 7)
(10, 0, 9)
(10, 0, 11)
(10, 0, 12)
(10, 0, 13)
(10, 0, 14)
(10, 0, 15)
(10, 1, 0)
(10, 1, 4)
(10, 1, 11)
(10, 2, 0)
(10, 2, 2)
(10, 2, 3)
(10, 2, 9)
(10, 2, 12)
(10, 2, 13)
(10, 3, 0)
(10, 3, 6)
(10, 3, 8)
(10, 3, 10)
(10, 3, 16)
(10, 4, 0)
(10, 4, 5)
(10, 4, 9)
(10, 4, 15)
(10, 5, 0)
(10, 5, 2)
(10, 5, 4)
(10, 5, 6)
(10, 5, 7)
(10, 5, 14)
(10, 6, 0)
(10, 6, 1)
(10, 6, 5)
(10, 6, 11)
(10, 6, 12)
(10, 6, 17)
(10, 7, 0)
(10, 7, 2)
(10, 7, 3)
(10, 7, 9)
(10, 7, 16)
(10, 8, 0)
(10, 8, 7)
(10, 8, 8)
(10, 8, 14)
(10, 8, 20)
(10, 9, 0)
(10, 9, 5)
(10, 9, 11)
(10, 9, 13)
(10, 10, 0)
(10, 10, 4)
(10, 10, 10)
(10, 10, 16)
(10, 11, 0)
(10, 11, 1)
(10, 11, 2)
(10, 11, 7)
(10, 11, 9)
(10, 12, 0)
(10, 12, 6)
(10, 12, 12)
(10, 12, 13)
(10, 13, 0)
(10, 13, 11)
(10, 13, 18)
(10, 13, 21)
(10, 14, 0)
(10, 14, 2)
(10, 14, 8)
(10, 16, 0)
(10, 18, 8)
(11, 0, 0)
(11, 0, 2)
(11, 0, 3)
(11, 0, 5)
(11, 0, 10)
(11, 0, 12)
(11, 0, 16)
(11, 1, 0)
(11, 1, 1)
(11, 1, 18)
(11, 2, 0)
(11, 2, 5)
(11, 3, 0)
(11, 3, 3)
(11, 3, 4)
(11, 3, 10)
(11, 3, 13)
(11, 4, 0)
(11, 4, 1)
(11, 4, 7)
(11, 4, 9)
(11, 4, 11)
(11, 5, 0)
(11, 5, 6)
(11, 5, 10)
(11, 5, 22)
(11, 6, 0)
(11, 6, 3)
(11, 6, 5)
(11, 6, 7)
(11, 6, 8)
(11, 6, 15)
(11, 7, 0)
(11, 7, 2)
(11, 7, 6)
(11, 7, 12)
(11, 7, 13)
(11, 7, 18)
(11, 8, 0)
(11, 8, 3)
(11, 8, 4)
(11, 8, 10)
(11, 8, 17)
(11, 9, 0)
(11, 9, 1)
(11, 9, 8)
(11, 9, 9)
(11, 9, 15)
(11, 10, 0)
(11, 10, 6)
(11, 10, 12)
(11, 10, 14)
(11, 11, 0)
(11, 11, 5)
(11, 11, 11)
(11, 11, 17)
(11, 12, 0)
(11, 12, 3)
(11, 12, 8)
(11, 12, 26)
(11, 13, 0)
(11, 13, 1)
(11, 13, 7)
(11, 13, 13)
(11, 13, 23)
(11, 13, 24)
(11, 14, 0)
(11, 14, 18)
(11, 15, 0)
(11, 15, 9)
(11, 15, 10)
(12, 0, 0)
(12, 0, 1)
(12, 0, 2)
(12, 0, 12)
(12, 0, 13)
(12, 0, 16)
(12, 1, 0)
(12, 1, 3)
(12, 1, 4)
(12, 2, 0)
(12, 2, 2)
(12, 2, 8)
(12, 2, 15)
(12, 3, 0)
(12, 3, 6)
(12, 3, 13)
(12, 4, 0)
(12, 4, 4)
(12, 4, 5)
(12, 4, 11)
(12, 4, 14)
(12, 4, 15)
(12, 5, 0)
(12, 5, 2)
(12, 5, 8)
(12, 5, 10)
(12, 5, 12)
(12, 6, 0)
(12, 6, 1)
(12, 6, 7)
(12, 6, 11)
(12, 6, 25)
(12, 7, 0)
(12, 7, 4)
(12, 7, 6)
(12, 7, 8)
(12, 7, 9)
(12, 7, 16)
(12, 7, 22)
(12, 8, 0)
(12, 8, 3)
(12, 8, 7)
(12, 8, 13)
(12, 8, 14)
(12, 8, 19)
(12, 9, 0)
(12, 9, 1)
(12, 9, 4)
(12, 9, 5)
(12, 9, 11)
(12, 9, 18)
(12, 10, 0)
(12, 10, 2)
(12, 10, 9)
(12, 10, 10)
(12, 10, 16)
(12, 10, 22)
(12, 11, 0)
(12, 11, 1)
(12, 11, 7)
(12, 11, 13)
(12, 11, 15)
(12, 11, 21)
(12, 12, 0)
(12, 12, 6)
(12, 12, 12)
(12, 13, 4)
(12, 13, 9)
(12, 13, 11)
(12, 13, 23)
(12, 14, 2)
(12, 14, 8)
(12, 14, 14)
(12, 14, 15)
(12, 15, 0)
(12, 15, 6)
(12, 16, 0)
(12, 16, 5)
(12, 16, 11)
(12, 17, 2)
(12, 17, 20)
(13, 0, 0)
(13, 0, 2)
(13, 0, 3)
(13, 1, 0)
(13, 2, 0)
(13, 2, 4)
(13, 2, 10)
(13, 3, 0)
(13, 3, 3)
(13, 3, 15)
(13, 4, 0)
(13, 4, 1)
(13, 4, 7)
(13, 5, 0)
(13, 5, 5)
(13, 5, 6)
(13, 5, 12)
(13, 5, 15)
(13, 6, 0)
(13, 6, 3)
(13, 6, 9)
(13, 6, 11)
(13, 6, 13)
(13, 7, 0)
(13, 7, 2)
(13, 7, 8)
(13, 7, 12)
(13, 7, 18)
(13, 7, 24)
(13, 8, 0)
(13, 8, 5)
(13, 8, 7)
(13, 8, 9)
(13, 8, 10)
(13, 8, 17)
(13, 9, 0)
(13, 9, 4)
(13, 9, 8)
(13, 9, 14)
(13, 9, 15)
(13, 9, 20)
(13, 10, 0)
(13, 10, 2)
(13, 10, 5)
(13, 10, 6)
(13, 10, 12)
(13, 10, 19)
(13, 10, 26)
(13, 11, 0)
(13, 11, 1)
(13, 11, 3)
(13, 11, 10)
(13, 11, 11)
(13, 11, 17)
(13, 11, 23)
(13, 12, 0)
(13, 12, 2)
(13, 12, 8)
(13, 12, 14)
(13, 12, 16)
(13, 13, 1)
(13, 13, 7)
(13, 13, 13)
(13, 14, 0)
(13, 14, 12)
(13, 15, 3)
(13, 15, 9)
(13, 16, 0)
(13, 16, 1)
(13, 16, 7)
(13, 16, 14)
(14, 0, 0)
(14, 0, 16)
(14, 1, 0)
(14, 1, 15)
(14, 2, 0)
(14, 2, 2)
(14, 2, 8)
(14, 3, 0)
(14, 3, 6)
(14, 4, 0)
(14, 4, 4)
(14, 5, 0)
(14, 5, 1)
(14, 5, 2)
(14, 5, 8)
(14, 5, 15)
(14, 6, 0)
(14, 6, 6)
(14, 6, 7)
(14, 7, 0)
(14, 7, 4)
(14, 7, 10)
(14, 7, 12)
(14, 7, 14)
(14, 8, 0)
(14, 8, 1)
(14, 8, 3)
(14, 8, 9)
(14, 8, 13)
(14, 9, 0)
(14, 9, 6)
(14, 9, 8)
(14, 9, 10)
(14, 9, 11)
(14, 10, 0)
(14, 10, 5)
(14, 10, 9)
(14, 10, 15)
(14, 10, 16)
(14, 11, 0)
(14, 11, 3)
(14, 11, 6)
(14, 11, 7)
(14, 11, 13)
(14, 11, 20)
(14, 12, 0)
(14, 12, 2)
(14, 12, 4)
(14, 12, 11)
(14, 12, 12)
(14, 12, 24)
(14, 13, 0)
(14, 13, 3)
(14, 13, 17)
(14, 14, 0)
(14, 14, 8)
(14, 14, 14)
(14, 15, 6)
(14, 15, 13)
(14, 15, 19)
(14, 16, 0)
(15, 0, 0)
(15, 0, 17)
(15, 1, 0)
(15, 2, 0)
(15, 3, 0)
(15, 3, 1)
(15, 3, 21)
(15, 3, 25)
(15, 4, 0)
(15, 4, 6)
(15, 5, 0)
(15, 6, 0)
(15, 6, 2)
(15, 6, 3)
(15, 6, 9)
(15, 7, 0)
(15, 7, 7)
(15, 7, 8)
(15, 7, 14)
(15, 7, 17)
(15, 8, 0)
(15, 8, 5)
(15, 8, 11)
(15, 8, 13)
(15, 8, 15)
(15, 8, 21)
(15, 9, 0)
(15, 9, 2)
(15, 9, 4)
(15, 9, 10)
(15, 9, 14)
(15, 10, 0)
(15, 10, 1)
(15, 10, 7)
(15, 10, 9)
(15, 10, 11)
(15, 10, 12)
(15, 10, 19)
(15, 11, 0)
(15, 11, 10)
(15, 11, 16)
(15, 11, 22)
(15, 11, 30)
(15, 12, 0)
(15, 12, 4)
(15, 12, 7)
(15, 12, 8)
(15, 12, 14)
(15, 12, 21)
(15, 12, 27)
(15, 13, 0)
(15, 13, 2)
(15, 13, 3)
(15, 13, 12)
(15, 13, 13)
(15, 13, 19)
(15, 14, 0)
(15, 14, 4)
(15, 14, 10)
(15, 14, 16)
(15, 14, 18)
(15, 15, 0)
(15, 15, 9)
(15, 15, 15)
(15, 16, 0)
(15, 16, 20)
(15, 17, 11)
(15, 19, 0)
(16, 0, 0)
(16, 2, 3)
(16, 3, 0)
(16, 4, 0)
(16, 4, 2)
(16, 5, 0)
(16, 5, 1)
(16, 6, 0)
(16, 6, 6)
(16, 7, 0)
(16, 7, 3)
(16, 7, 4)
(16, 8, 0)
(16, 8, 1)
(16, 8, 8)
(16, 8, 9)
(16, 9, 0)
(16, 9, 6)
(16, 9, 14)
(16, 10, 0)
(16, 10, 3)
(16, 10, 5)
(16, 10, 15)
(16, 11, 0)
(16, 11, 2)
(16, 11, 8)
(16, 11, 10)
(16, 11, 12)
(16, 11, 13)
(16, 11, 20)
(16, 12, 0)
(16, 12, 1)
(16, 12, 7)
(16, 12, 11)
(16, 13, 0)
(16, 13, 5)
(16, 13, 8)
(16, 14, 0)
(16, 14, 3)
(16, 14, 6)
(16, 14, 13)
(16, 14, 14)
(16, 15, 0)
(16, 15, 1)
(16, 15, 11)
(16, 15, 19)
(16, 16, 10)
(16, 16, 16)
(16, 17, 13)
(16, 18, 0)
(16, 18, 18)
(16, 18, 19)
(16, 19, 10)
(16, 19, 23)
(17, 0, 22)
(17, 1, 0)
(17, 4, 6)
(17, 5, 0)
(17, 5, 1)
(17, 6, 0)
(17, 7, 0)
(17, 7, 7)
(17, 8, 0)
(17, 8, 4)
(17, 9, 0)
(17, 9, 2)
(17, 9, 26)
(17, 10, 0)
(17, 10, 15)
(17, 11, 0)
(17, 11, 4)
(17, 11, 6)
(17, 12, 0)
(17, 12, 3)
(17, 12, 9)
(17, 12, 11)
(17, 12, 13)
(17, 12, 14)
(17, 13, 0)
(17, 13, 2)
(17, 13, 8)
(17, 13, 12)
(17, 13, 18)
(17, 14, 0)
(17, 14, 6)
(17, 14, 10)
(17, 14, 16)
(17, 14, 23)
(17, 15, 5)
(17, 15, 15)
(17, 15, 21)
(17, 16, 20)
(17, 16, 26)
(17, 17, 17)
(17, 18, 14)
(17, 22, 1)
(18, 1, 0)
(18, 2, 0)
(18, 3, 1)
(18, 4, 0)
(18, 4, 15)
(18, 5, 0)
(18, 6, 0)
(18, 7, 0)
(18, 7, 15)
(18, 8, 0)
(18, 9, 0)
(18, 9, 5)
(18, 9, 12)
(18, 10, 0)
(18, 10, 10)
(18, 10, 20)
(18, 11, 0)
(18, 11, 2)
(18, 11, 14)
(18, 11, 16)
(18, 11, 18)
(18, 12, 0)
(18, 12, 1)
(18, 12, 5)
(18, 12, 7)
(18, 12, 13)
(18, 12, 17)
(18, 13, 0)
(18, 13, 15)
(18, 13, 22)
(18, 14, 9)
(18, 14, 13)
(18, 14, 20)
(18, 15, 0)
(18, 15, 1)
(18, 15, 7)
(18, 15, 24)
(18, 16, 0)
(18, 16, 6)
(18, 16, 16)
(18, 16, 22)
(18, 17, 3)
(18, 18, 0)
(18, 20, 1)
(19, 1, 0)
(19, 3, 14)
(19, 4, 0)
(19, 5, 6)
(19, 6, 0)
(19, 7, 0)
(19, 8, 0)
(19, 9, 0)
(19, 9, 15)
(19, 10, 0)
(19, 10, 6)
(19, 10, 7)
(19, 11, 0)
(19, 11, 12)
(19, 12, 0)
(19, 12, 3)
(19, 13, 0)
(19, 13, 2)
(19, 13, 6)
(19, 13, 14)
(19, 13, 18)
(19, 14, 0)
(19, 14, 5)
(19, 14, 11)
(19, 14, 15)
(19, 15, 0)
(19, 15, 14)
(19, 16, 2)
(19, 16, 11)
(19, 16, 25)
(19, 17, 6)
(19, 17, 23)
(19, 20, 16)
(20, 1, 0)
(20, 6, 0)
(20, 7, 0)
(20, 8, 0)
(20, 8, 8)
(20, 9, 0)
(20, 10, 0)
(20, 10, 10)
(20, 11, 0)
(20, 11, 1)
(20, 11, 7)
(20, 12, 12)
(20, 12, 13)
(20, 13, 0)
(20, 14, 1)
(20, 14, 7)
(20, 15, 0)
(20, 15, 17)
(20, 16, 5)
(20, 16, 11)
(20, 17, 0)
(20, 17, 13)
(20, 21, 19)
(20, 23, 14)
(21, 0, 28)
(21, 8, 0)
(21, 8, 24)
(21, 9, 0)
(21, 9, 9)
(21, 9, 15)
(21, 10, 0)
(21, 11, 1)
(21, 12, 0)
(21, 13, 13)
(21, 13, 23)
(21, 14, 0)
(21, 14, 17)
(21, 15, 2)
(21, 15, 20)
(21, 16, 7)
(21, 16, 17)
(21, 17, 0)
(21, 17, 12)
(21, 17, 16)
(21, 18, 13)
(21, 22, 36)
(21, 23, 17)
(22, 5, 0)
(22, 10, 0)
(22, 11, 0)
(22, 11, 3)
(22, 12, 0)
(22, 12, 5)
(22, 13, 0)
(22, 13, 3)
(22, 13, 10)
(22, 14, 15)
(22, 15, 0)
(22, 16, 0)
(22, 16, 3)
(22, 16, 17)
(22, 16, 21)
(22, 17, 8)
(22, 17, 19)
(22, 18, 23)
(22, 19, 14)
(22, 20, 2)
(22, 21, 23)
(23, 6, 3)
(23, 6, 20)
(23, 7, 0)
(23, 10, 2)
(23, 11, 0)
(23, 11, 1)
(23, 15, 0)
(23, 16, 0)
(23, 16, 1)
(23, 17, 6)
(23, 17, 22)
(23, 18, 15)
(23, 20, 22)
(24, 6, 0)
(24, 8, 0)
(24, 12, 0)
(24, 13, 0)
(24, 13, 16)
(24, 15, 5)
(24, 15, 25)
